id,Title,paragraphs,Date,link
59,"G.R. No. 212426, January 12, 2016 - RENE A.V. SAGUISAG, WIGBERTO E. TAÑADA, FRANCISCO ""DODONG"" NEMENZO, JR., SR. MARY JOHN MANANZAN, PACIFICO A. AGABIN, ESTEBAN ""STEVE"" SALONGA, H. HARRY L. ROQUE, JR., EVALYN G. URSUA, EDRE U. OLALIA, DR. CAROL PAGADUAN-ARAULLO, DR. ROLAND SIMBULAN, AND TEDDY CASINO, Petitioners, v. EXECUTIVE PAQUITO N. DEPARTMENT DEFENSE VOLTAIRE DEPARTMENT SECRETARY OCHOA, JR., OF NATIONAL SECRETARY GAZMIN, OF FOREIGN AFFAIRS SECRETARY ALBERT DEL ROSARIO, JR., DEPARTMENT OF BUDGET AND MANAGEMENT SECRETARY FLORENCIO ABAD, AND ARMED FORCES OF THE PHILIPPINES CHIEF OF STAFF GENERAL EMMANUEL T. BAUTISTA, Respondents.; G.R. No. 212444 - BAGONG ALYANSANG MAKABAYAN (BAYAN), REPRESENTED BY ITS SECRETARY GENERAL RENATO M. REYES, JR., BAYAN MUNA PARTY-LIST REPRESENTATIVES NERI J. COLMENARES AND CARLOS ZARATE, GABRIELA WOMEN'S PARTY-LIST REPRESENTATIVES LUZ ILAGAN AND EMERENCIANA DE JESUS, ACT TEACHERS PARTY-LIST REPRESENTATIVE ANTONIO L. TINIO, ANAKPAWIS PARTY-LIST REPRESENTATIVE FERNANDO HICAP, KABATAAN PARTY-LIST REPRESENTATIVE TERRY RIDON, MAKABAYANG KOALISYON NG MAMAMAYAN (MAKABAYAN), REPRESENTED BY SATURNINO OCAMPO AND LIZA MAZA, BIENVENIDO LUMBERA, JOEL C. LAMANGAN, RAFAEL MARIANO, SALVADOR FRANCE, ROGELIO M. SOLUTA, AND CLEMENTE G. BAUTISTA, Petitioners, v. DEPARTMENT OF NATIONAL DEFENSE (DND) SECRETARY VOLTAIRE GAZMIN, DEPARTMENT OF FOREIGN AFFAIRS SECRETARY ALBERT DEL ROSARIO, EXECUTIVE SECRETARY PAQUITO N. OCHOA, JR., ARMED FORCES OF THE PHILIPPINES CHIEF OF STAFF GENERAL EMMANUEL T. BAUTISTA, DEFENSE UNDERSECRETARY PIO LORENZO BATINO, AMBASSADOR LOURDES YPARRAGUIRRE, AMBASSADOR J. EDUARDO MALAYA, DEPARTMENT OF JUSTICE UNDERSECRETARY FRANCISCO BARAAN III, AND DND ASSISTANT SECRETARY FOR STRATEGIC ASSESSMENTS RAYMUND JOSE QUILOP AS CHAIRPERSON AND MEMBERS, RESPECTIVELY, OF THE NEGOTIATING PANEL FOR THE PHILIPPINES ON EDCA, Respondents.; KILUSANG MAYO UNO, REPRESENTED BY ITS CHAIRPERSON, ELMER LABOG, CONFEDERATION FOR UNITY, RECOGNITION AND ADVANCEMENT OF GOVERNMENT EMPLOYEES (COURAGE), REPRESENTED BY ITS NATIONAL PRESIDENT FERDINAND GAITE, NATIONAL FEDERATION OF LABOR UNIONS-KILUSANG MAYO UNO, REPRESENTED BY ITS NATIONAL PRESIDENT JOSELITO USTAREZ, NENITA GONZAGA, VIOLETA ESPIRITU, VIRGINIA FLORES, AND ARMANDO TEODORO, JR., Petitioners-in-Intervention; RENE A.Q. SAGUISAG, JR., Petitioners-in-Intervention.",,January 12 2016,
60,"G.R. No. 191033, January 11, 2016 - THE ORCHARD GOLF & COUNTRY CLUB, INC., EXEQUIEL D. ROBLES, CARLO R.H. MAGNO, CONRADO L. BENITEZ II, VICENTE R. SANTOS, HENRY CUA LOPING, MARIZA SANTOS-TAN, TOMAS B. CLEMENTE III, AND FRANCIS C. MONTALLANA, Petitioners, v. ERNESTO V. YU AND MANUEL C. YUHICO, Respondents.",,January 11 2016,
61,"G.R. No. 174673, January 11, 2016 - REPUBLIC OF THE PHILIPPINES, Petitioner, v. FE ROA GIMENEZ AND IGNACIO B. GIMENEZ, Respondents.",,January 11 2016,
62,"G.R. No. 211737, January 13, 2016 - SERGIO R. OSMEÑA III, Petitioner, v. DEPARTMENT OF TRANSPORTATION AND COMMUNICATIONS SECRETARY JOSEPH EMILIOI A. ABAYA, MACTAN-CEBU INTERNATIONAL AIRPORT AUTHORITY (MCIAA), THE PRE-QUALIFICATION, BIDS AND AWARDS COMMITTEE (PBAC) FOR THE MACTAN-CEBU INTERNATIONAL AIRPORT PROJECT THROUGH ITS CHAIRMAN, UNDERSECRETARY JOSE PERPETUO M. LOTILLA, GMR INFRASTRUCTURE, LTD. AND MEGAWIDE CONSTRUCTION CORPORATION, Respondents.; G.R. NO. 214756 - BUSINESS FOR PROGRESS MOVEMENT AS REPRESENTED BY MEDARDO C. DEACOSTA, JR., Petitioner, v. DEPARTMENT OF TRANSPORTATION AND COMMUNICATIONS, GMR-MEGAWIDE CEBU AIRPORT CORPORATION, Respondents.",,January 13 2016,
63,"G.R. No. 173137, January 11, 2016 - BASES CONVERSION DEVELOPMENT AUTHORITY, Petitioner, v. DMCI PROJECT DEVELOPERS, INC., Respondent.; G.R. NO. 173170 - NORTH LUZON RAILWAYS CORPORATION, Petitioner, v. DMCI PROJECT DEVELOPERS, INC. Respondent.",,January 11 2016,
64,"G.R. No. 201614, January 12, 2016 - SHERYL M. MENDEZ, Petitioner, v. SHARI'A DISTRICT COURT, 5th SHARI'A DISTRICT, COTABATO CITY, RASAD G. BALINDONG (ACTING PRESIDING JUDGE); 1st SHARI'A CIRCUIT COURT, 5th SHARI'A DISTRICT, COTABATO CITY, MONTANO K. KALIMPO (PRESIDING JUDGE); AND DR. JOHN O. MALIGA, Respondents.",,January 12 2016,
65,"G.R. No. 174471, January 12, 2016 - PEOPLE OF THE PHILIPPINES, Petitioner, v. JERRY PEPINO Y RUERAS AND PRECIOSA GOMEZ Y CAMPOS, Respondents.",,January 12 2016,
66,"G.R. No. 197970, January 25, 2016 - METROPOLITAN BANK AND TRUST COMPANY, Petitioner, v. FADCOR, INC. OR THE FLORENCIO CORPORATION, LETICIA D. FLORENCIO, RACHEL FLORENCIO-AGUSTIN, MA. MERCEDES FLORENCIO AND ROSENDO CESAR FLORENCIO, JR., Respondents.",,January 25 2016,
67,"G.R. No. 214241, January 13, 2016 - SPOUSES RAMON AND LIGAYA GONZALES, Petitioners, v. MARMAINE REALTY CORPORATION, REPRESENTED BY MARIANO MANALO, Respondent.",,January 13 2016,
68,"G.R. No. 194962, January 27, 2016 - CAGAYAN ECONOMIC ZONE AUTHORITY, Petitioner, v. MERIDIEN VISTA GAMING CORPORATION, Respondent.",,January 27 2016,
69,"G.R. No. 173140, January 11, 2016 - MACTAN CEBU INTERNATIONAL AIRPORT AUTHORITY [MCIAA], Petitioner, v. HEIRS OF GAVINA IJORDAN, NAMELY, JULIAN CUISON, FRANCISCA CUISON, DAMASTNA CUISON, PASTOR CUISON, ANGELINA CUISON, MANSUETO CUISON, BONIFACIA CUISON, BASILIO CUISON, MOISES CUISON, AND FLORENCIO CUISON, Respondents.",,January 11 2016,
70,"G.R. No. 171303, January 20, 2016 - ELIZABETH L. DIAZ, Petitioner, v. GEORGINA R. ENCANTO, ERNESTO G. TABUJARA, GEMINO H. ABAD AND UNIVERSITY OF THE PHILIPPINES, Respondents.",,January 20 2016,
71,"G.R. No. 165223, January 11, 2016 - WINSTON F. GARCIA, IN HIS CAPACITY AS PRESIDENT AND GENERAL MANAGER OF THE GOVERNMENT SERVICE INSURANCE SYSTEM (GSIS), Petitioner, v. MARIO I. MOLINA, Respondent.",,January 11 2016,
72,"G.R. No. 205639, January 18, 2016 - PEOPLE OF THE PHILIPPRNES, Appellee, v. ANITA MIRANBA Y BELTRAN, Appellant.",,January 18 2016,
73,"G.R. No. 203642, January 18, 2016 - THOMASITES CENTER FOR INTERNATIONAL STUDIES (TCIS), Petitioner, v. RUTH N. RODRIGUEZ, IRENE P. PADRIGON AND ARLYN B. RILLERA, Respondents.",,January 18 2016,
74,"G.R. No. 213863, January 27, 2016 - LAND BANK OF THE PHILIPPINES, Petitioner, v. EDGARDO L. SANTOS, REPRESENTED BY HIS ASSIGNEE, ROMEO L. SANTOS, Respondent.; G.R. NO. 214021 - EDGARDO L. SANTOS, REPRESENTED BY HIS ASSIGNEE, ROMEO L. SANTOS, Petitioner, v. LAND BANK OF THE PHILIPPINES, Respondent.",,January 27 2016,
75,"G.R. No. 195666, January 20, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. FE ABELLA Y BUHAIN, Accused-Appellant.",,January 20 2016,
76,"G.R. No. 172919, January 13, 2016 - TIMOTEO BACALSO AND DIOSDADA BACALSO, Petitioners, v. GREGORIA B. ACA-AC, EUTIQUIA B. AGUILA, JULIAN BACUS AND EVELYN SYCHANGCO, Respondents.",,January 13 2016,
77,"G.R. No. 198140, January 25, 2016 - IA1 ERWIN L. MAGCAMIT, Petitioner, v. INTERNAL AFFAIRS SERVICE -PHILIPPINE DRUG ENFORCEMENT AGENCY, AS REPRESENTED BY SI V ROMEO M. ENRIQUEZ AND DIRECTOR GENERAL DIONISIO R. SANTIAGO, Respondents.",,January 25 2016,
78,"G.R. No. 213607, January 25, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. GLEN PIAD Y BORI, RENATO VILLAROSA Y PLATINO AND NILO DAVIS Y ARTIGA, Accused-Appellants.",,January 25 2016,
79,"G.R. No. 207970, January 20, 2016 - FERNANDO MEDICAL ENTERPRISES, INC., Petitioner, v. WESLEYAN UNIVERSITY PHILIPPINES, INC., Respondent.",,January 20 2016,
80,"G.R. No. 206224, January 18, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. JUAN ASISLO Y MATIO, Accused-Appellant.",,January 18 2016,
81,"G.R. No. 215995, January 19, 2016 - VICE-MAYOR MARCELINA S. ENGLE, Petitioner, v. COMMISSION ON ELECTIONS EN BANC AND WINSTON B. MENZON, Respondents.",,January 19 2016,
82,"G.R. No. 174909, January 20, 2016 - MARCELINO M. FLORETE, JR., MARIA ELENA F. MUYCO AND RAUL A. MUYCO, Petitioners, v. ROGELIO M. FLORETE, IMELDA C. FLORETE, DIAMEL CORPORATION, ROGELIO C. FLORETE JR., AND MARGARET RUTH C. FLORETE, Respondents.; G.R. NO. 177275 - ROGELIO M. FLORETE SR., Petitioner, v. MARCELINO M. FLORETE, JR., MARIA ELENA F. MUYCO AND RAUL A. MUYCO, Respondents.",,January 20 2016,
83,"G.R. No. 213472, January 26, 2016 - ZAMBOANGA CITY WATER DISTRICT, REPRESENTED BY ITS GENERAL MANAGER, LEONARDO REY D. VASQUEZ, ZAMBOANGA CITY WATER DISTRICT-EMPLOYEES UNION, REPRESENTED BY ITS PRESIDENT, NOEL A. FABIAN, LOPE IRINGAN, ALEJO S. ROJAS, JR., EDWIN N. MAKASIAR, RODOLFO CARTAGENA, ROBERTO R. MENDOZA, GREGORIO R. MOLINA, ARNULFO A. ALFONSO, LUCENA R. BUSCAS, LUIS A. WEE, LEILA M. MONTEJO, FELECITA G. REBOLLOS, ERIC A. DELGADO, NORMA L. VILLAFRANCA, ABNER C. PADUA, SATURNINO M. ALVIAR, FELIPE S. SALCEDO, JULIUS P. CARPITANOS, HANLEY ALBANA, JOHNY D. DEMAYO, ARCHILES A. BRAULIO, ELIZA MAY R. BRAULIO, TEDILITO R. SARMIENTO, SUSANA C. BONGHANOY, LUZ A. BIADO, ERIC V. SALARITAN, RYAN ED C. ESTRADA, NOEL MASA KAWAGUCHI, TEOTIMO REYES, JR., EUGENE DOMINGO, AND ALEX ACOSTA, REPRESENTED BY LUIS A. WEE, Petitioners, v. COMMISSION ON AUDIT, Respondent.",,January 26 2016,
84,"G.R. No. 198889, January 20, 2016 - UFC PHILIPPINES, INC. (NOW MERGED WITH NUTRI-ASIA, INC., WITH NUTRI-ASIA, INC. AS THE SURVIVING ENTITY), Petitioner, v. FIESTA BARRIO MANUFACTURING CORPORATION, Respondent.",,January 20 2016,
85,"G.R. No. 192914, January 28, 2016 - NAPOLEON D. SENIT, Petitioner, v. PEOPLE OF THE PHILIPPINES, Respondent.",,January 28 2016,
86,"A.C. No. 10952, January 26, 2016 - ENGEL PAUL ACA, Complainant, v. ATTY. RONALDO P. SALVADO, Respondent.",,January 26 2016,
87,"A.C. No. 10859 [Formerly CBD Case No. 09-2514], January 26, 2016 - MARIA FATIMA JAPITANA, Complainant, v. ATTY. SYLVESTER C. PARADO, Respondent.",,January 26 2016,
88,"G.R. No. 192268, January 27, 2016 - DEPARTMENT OF EDUCATION, REPRESENTED BY ITS REGIONAL DIRECTOR, Petitioner, v. DELFINA C. CASIBANG, ANGELINA C. CANAPI, ERLINDA C. BAJAN, LORNA G. GUMABAY, DION1SIA C. ALONZO, MARIA C. BANGAYAN AND DIGNA C. BINAYUG, Respondents.",,January 27 2016,
89,"G.R. No. 180559, January 20, 2016 - ANECITA GREGORIO, Petitioner, v. MARIA CRISOLOGO VDA. DE CULIG, THRU HER ATTORN EY-IN-FACT ALFREDO CULIG, JR., Respondent.",,January 20 2016,
90,"G.R. No. 198752, January 13, 2016 - ARTURO C. ALBA, JR., DULY REPRESENTED BY HIS ATTORNEYS-IN-FACT, ARNULFO B. ALBA AND ALEXANDER C. ALBA, Petitioner, v. RAYMUND D. MALAPAJO, RAMIL D. MALAPAJO AND THE REGISTER OF DEEDS FOR THE CITY OF ROXAS, Respondents.",,January 13 2016,
91,"G.R. No. 196140, January 27, 2016 - NATIONAL POWER CORPORATION, Petitioner, v. ELIZABETH MANALASTAS AND BEA CASTILLO, Respondents.",,January 27 2016,
92,"G.R. No. 216920, January 13, 2016 - GIRLIE M. QUISAY, Petitioner, v. PEOPLE OF THE PHILIPPINES, Respondent.",,January 13 2016,
93,"G.R. No. 210454, January 13, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff and Appellee, v. RONALDO CASACOP Y AMIL, Accused-Appellant.",,January 13 2016,
94,"G.R. No. 187691, January 13, 2016 - OLYMPIA HOUSING, INC., Petitioner, v. ALLAN LAPASTORA AND IRENE UBALUBAO, Respondents.",,January 13 2016,
95,"A.M. No. P-15-3344, January 13, 2016 - ANTONIO A. FERNANDEZ, Complainant, v. MILA A. ALERTA, Respondent.",,January 13 2016,
96,"G.R. No. 214092, January 11, 2016 - ECHO 2000 COMMERCIAL CORPORATION, EDWARD N. ENRIQUEZ, LEONORA K. BENEDICTO AND ATTY. GINA WENCESLAO, Petitioners, v. OBRERO FILIPINO-ECHO 2000 CHAPTER-CLO, ARLO C. CORTES AND DAVE SOMIDO, Respondents.",,January 11 2016,
97,"G.R. No. 197665, January 13, 2016 - P/S INSP. SAMSON B. BELMONTE, SPO1 FERMO R. GALLARDE, PO3 LLOYD F. SORIA, PO1 HOMER D. GENEROSO, PO1 SERGS DC. MACEREN, PO3 AVELINO L. GRAVADOR, PO2 FIDEL O. GUEREJERO, AND PO1 JEROME T. NOCHEFRANCA, JR., Petitioner, v. OFFICE OF THE DEPUTY OMBUDSMAN FOR THE MILITARY AND OTHER LAW ENFORCEMENT OFFICES, OFFICE OF THE OMBUDSMAN, Respondent.",,January 13 2016,
98,"G.R. No. 188213, January 11, 2016 - NATIVIDAD C. CRUZ AND BENJAMIN DELA CRUZ, Petitioners, v. PANDACAN HIKER'S CLUB, INC., REPRESENTED BY ITS PRESIDENT, PRISCILAILAO, Respondent.",,January 11 2016,
99,"G.R. No. 170004, January 13, 2016 - ILONA HAPITAN, Petitioner, v. SPOUSES JIMMY LAGRADILLA AND WARLILY LAGRADILLA AND ESMERALDA BLACER, Respondents.",,January 13 2016,
100,"G.R. No. 174113, January 13, 2016 - PAZ CHENG Y CHU, Petitioner, v. PEOPLE OF PHILIPPINES, THE Respondent.",,January 13 2016,
101,"G.R. No. 176986, January 13, 2016 - NISSAN CAR LEASE PHILS., INC., Petitioner, v. LICA MANAGEMENT, INC. AND PROTON PILIPINAS, INC., Respondents.",,January 13 2016,
102,"G.R. No. 178501, January 11, 2016 - NILO S. RODRIGUEZ, FRANCISCO T. ALISANGCO, BENJAMIN T. ANG, VICENTE P. ANG, SILVESTRE D. ARROYO, RUDERICO C. BAQUIRAN, WILFREDO S. CRUZ, EDMUNDO M. DELOS REYES, JR., VIRGILIO V. ECARMA, ISMAEL F. GALISIM, TITO F. GARCIA, LIBERATO D. GUTIZA, GLADYS L. JADIE, LUISITO M. JOSE, PATERNO C. LABUGA, JR. NOEL Y. LASTIMOSO, DANILO C. MATIAS, BEN T. MATURAN, VIRGILIO N. OCHARAN, GABRIEL P. PIAMONTE, JR., ARTURO A. SABADO, MANUEL P. SANCHEZ, MARGOT A. CORPUS AS THE SURVIVING SPOUSE OF THE DECEASED ARNOLD S. CORPUS, AND ESTHER VICTORIA A. ALCAÑESES AS THE SURVIVING SPOUSE OF THE DECEASED EFREN S. ALCAÑESES, Petitioners, v. PHILIPPINE AIRLINES, INC., AND NATIONAL LABOR RELATIONS COMMISSION, Respondent.; G.R. NO. 178510 - PHILIPPINE AIRLINES, INC., Petitioner, v. NILO S. RODRIGUEZ, FRANCISCO T. ALISANGCO, BENJAMIN T. ANG, VICENTE P. ANG, SILVESTRE D. ARROYO, RUDERICO C. BAQUIRAN, ARNOLD S. CORPUS, WILFREDO S. CRUZ, EDMUNDO M. DELOS REYES, JR., VIRGILIO V. ECARMA, ISMAEL F. GALISIM, TITO F. GARCIA, LIBERATO D. GUTIZA, GLADYS L. JADIE, LUISITO M. JOSE, PATERNO C. LABUGA, JR., NOEL Y. LASTIMOSO, DANILO C. MATIAS, BEN T. MATURAN, VIRGILIO N. OCHARAN, GABRIEL M. PIAMONTE, JR., RODOLFO O. POE, JR., ARTURO A. SABADO, MANUEL P. SANCHEZ, and ESTHER VICTORIA A. ALCAÑESES, AS THE SOLE HEIR OF THE DECEASED EFREN S. ALCAÑESES, Respondents.",,January 11 2016,
103,"G.R. No. 190798, January 27, 2016 - RONALD IBAÑEZ, EMILIO IBAÑEZ, AND DANIEL ""BOBOT"" IBAÑEZ, Petitioners, v. PEOPLE OF THE PHILIPPINES, Respondent.",,January 27 2016,
104,"G.R. Nos. 198916-17, January 11, 2016 - MALAYAN INSURANCE COMPANY, INC., Petitioner, v. ST. FRANCIS SQUARE REALTY CORPORATION, Respondent.; G.R. NOS. 198920-21 - ST. FRANCIS SQUARE REALTY CORPORATION, Petitioner, v. MALAYAN INSURANCE COMPANY, INC., Respondent.",,January 11 2016,
105,"G.R. Nos. 198916-17, January 11, 2016 - MALAYAN INSURANCE COMPANY, INC., Petitioner, v. ST. FRANCIS SQUARE REALTY CORPORATION, Respondent.; G.R. NOS. 198920-21 - ST. FRANCIS SQUARE REALTY CORPORATION, Petitioner, v. MALAYAN INSURANCE COMPANY, INC., Respondent.",,January 11 2016,
106,"A.C. No. 10868 [Formerly CBD Case No. 07-2041], January 26, 2016 - CHERYL E. VASCO-TAMARAY, Complainant, v. ATTY. DEBORAH Z. DAQUIS, Respondent.",,January 26 2016,
107,"G.R. No. 212070, January 20, 2016 - CEBU PEOPLE'S MULTI­PURPOSE COOPERATIVE AND MACARIO G. QUEVEDO, Petitioners, v. NICERATO E. CARBONILLA, JR., Respondent.",,January 20 2016,
108,"G.R. No. 160408, January 11, 2016 - SPOUSES ROBERTO AND ADELAIDA PEN, Petitioners, v. SPOUSES SANTOS AND LINDA JULIAN, Respondents.",,January 11 2016,
109,"G.R. No. 180235, January 20, 2016 - ALTA VISTA GOLF AND COUNTRY CLUB, Petitioner, v. THE CITY OF CEBU, HON. MAYOR TOMAS R. OSMEÑA, IN HIS CAPACITY AS MAYOR OF CEBU, AND TERESITA C. CAMARILLO, IN HER CAPACITY AS THE CITY TREASURER, Respondents.",,January 20 2016,
110,"G.R. No. 177680, January 13, 2016 - JENNIFER C. LAGAHIT, Petitioner, v. PACIFIC CONCORD CONTAINER LINES/MONETTE CUENCA (BRANCH MANAGER), Respondents.",,January 13 2016,
111,"A.C. No. 10753 (Formerly CBD Case No. 10-2703), January 26, 2016 - ATTY. PABLO B. FRANCISCO, Complainant, v. ATTY. ROMEO M. FLORES, Respondent.",,January 26 2016,
112,"G.R. No. 156635, January 11, 2016 - THE HONGKONG & SHANGHAI BANKING CORPORATION EMPLOYEES UNION, MA. DALISAY P. DELA CHICA, MARVILON B. MILITANTE, DAVID Z. ATANACIO, JR., CARMINA C. RIVERA, MARIO T. FERMIN(T), ISABELO E. MOLO, RUSSEL M. PALMA, IMELDA G. HERNANDEZ, VICENTE M. LLACUNA, JOSEFINA A. ORTIGUERRO, MA. ASUNCION G. KIMSENG, MIGUEL R. SISON, RAUL P. GERONIMO, MARILOU E. CADENA, ANA N. TAMONTE, AVELINO Q. RELUCIO, JORALYN R. GONGORA, CORAZON E. ALBOS, ANABELLA J. GONZALES, MA. CORAZON Q. BALTAZAR, MARIA LUZ I. JIMENEZ, ELVIRA A. ORLINA, SAMUEL B. ELLARMA, ROSARIO A. FLORES, EDITHA L. BROQUEZA, REBECCA T. FAJARDO, MA. VICTORIA C. LUNA, MA. THERESA G. GALANG, BENIGNO V. AMION, GERARDO J. DE LEON, ROWENA T. OCAMPO, MALOU P. DIZON, RUBEN DE C. ATIENZA, MELO E. GABA, HERNAN B. CAMPOSANTO, NELIA D. M. DERIADA, LOLITO L. HILIS, GRACE C. MABUNAY, FE ESPERANZA C. GERONG, MANUEL E. HERRERA, JOSELITO J. GONZAGA, ULDARTCO D. PEDIDA, ROSALINA JULIET B. LOQUELLANO, MARCIAL F. GONZAGA, MERCEDES R. PAULE, JOSE TEODORO A. MOTUS, BLANCHE D. MOTUS, DAISY M. FAGUTAO, ANTONIO A. DEL ROSARIO, EMMANUEL JUSTIN S. GREY, FRANCISCA DEL MUNDO, JULIETA A. CRUZ, RODRIGO J. DURANO, CATALINA R. YEE, MENANDRO CALIGAGAN, MAIDA M. SACRO MILITANTE, LEONILA M. PEREZ, AND EMMA MATEO, Petitioners, v. NATIONAL LABOR RELATIONS COMMISSION AND THE HONGKONG & SHANGHAI BANKING CORPORATION, LTD., Respondents.",,January 11 2016,
